artist,track,album,listeners,playcount,tags,genre,track_id
Mori Calliope,Q,Unknown,21354,348586,,,
Mori Calliope,end of a life,End of a Life - Single,20970,473066,"rap, vtuber, hololive","rap, vtuber, hololive",
Mori Calliope,Red,Your Mori,19649,354717,"lyrical genius, hololive, damn she raps so fast, her best instrumental argue with the wall, ur telling me u cant relate to every lyric","lyrical genius, hololive, damn she raps so fast, her best instrumental argue with the wall, ur telling me u cant relate to every lyric",
Mori Calliope,Live Again,DEAD BEATS - EP,17619,304680,"japanese, peace, hololive, Mori Calliope, Calliope Mori","japanese, peace, hololive, Mori Calliope, Calliope Mori",
Mori Calliope,Off With Their Heads,Unknown,16233,257962,"Hip-Hop, japanese, hololive, Mori Calliope, Calliope Mori","Hip-Hop, japanese, hololive, Mori Calliope, Calliope Mori",
Mori Calliope,DEAD BEATS,DEAD BEATS - EP,15878,220397,"rap, 2020, hololive, Mori Calliope, Calliope Mori","rap, 2020, hololive, Mori Calliope, Calliope Mori",
Mori Calliope,CapSule,Unknown,14329,203377,"japanese, vtuber","japanese, vtuber",
Mori Calliope,The Grim Reaper is a Live-Streamer,Your Mori. (Digital ver.) - EP,12389,203458,"hololive, UNDERCUT CALLI, deadbeats swinging now out of control, theres a shinigami next to you, the moon has no front or back","hololive, UNDERCUT CALLI, deadbeats swinging now out of control, theres a shinigami next to you, the moon has no front or back",
Mori Calliope,MERA MERA,MERA MERA,12199,191866,hololive,hololive,
Mori Calliope,guh,Your Mori. (Digital ver.) - EP,12114,206127,"hololive, yeet yeet skrt to the yacht yacht steez, its high noon, the instrumental is so sexy for what, lyrical genius nothing new","hololive, yeet yeet skrt to the yacht yacht steez, its high noon, the instrumental is so sexy for what, lyrical genius nothing new",
Mori Calliope,いじめっ子Bully,Your Mori,11506,205500,"japanese, vocaloid, hololive, TUYU, jupiter who","japanese, vocaloid, hololive, TUYU, jupiter who",
Mori Calliope,Cursed Night,Cursed Night - Single,11275,192617,"hololive, Mori Calliope, Calliope Mori, ironic hoedown music, because thats the way to deal with emotions haha","hololive, Mori Calliope, Calliope Mori, ironic hoedown music, because thats the way to deal with emotions haha",
Mori Calliope,"Wanted, Wasted",SINDERELLA,9576,160940,hololive,hololive,
Mori Calliope,Go-Getters,Go-Getters,9021,87295,,,
Mori Calliope,ReaperかRapper? 自己紹介ラップ,DEAD BEATS,8855,106709,"japanese, abunai, hololive, Mori Calliope, Calliope Mori","japanese, abunai, hololive, Mori Calliope, Calliope Mori",
Mori Calliope,Graveyard Shift ft. BOOGEY VOXX,Unknown,8029,110202,hololive,hololive,
Mori Calliope,Dead On Arrival,UnAlive,7951,128455,"electro swing, hololive","electro swing, hololive",
Mori Calliope,虚像のCarousel,Unknown,7774,74839,Love,Love,
Mori Calliope,Taste of Death,SINDERELLA,7737,87434,hololive,hololive,
Mori Calliope,NEZUMI Scheme,NEZUMI Scheme,7617,91303,hololive,hololive,
Mori Calliope,未来島,未来島,7205,68799,,,
Mori Calliope,UnAlive,UnAlive,6681,65672,"metal, hololive","metal, hololive",
Mori Calliope,HUGE W,UnAlive,6463,77123,hololive,hololive,
Mori Calliope,Scuffed Up Age,UnAlive,6287,90087,hololive,hololive,
Mori Calliope,Let’s End The World,Shinigami Note,5911,82963,hololive,hololive,
Mori Calliope,Resting Power,UnAlive,5848,83197,hololive,hololive,
Mori Calliope,Holy嫉妬,Shinigami Note,5665,75097,,,
Mori Calliope,居場所,Unknown,5625,71128,"who put the rap and hip hop tags on this, nvm this might be her best instrumental, calli said trilingual, crunchy roll should go broke for not letting her play the game on stream","who put the rap and hip hop tags on this, nvm this might be her best instrumental, calli said trilingual, crunchy roll should go broke for not letting her play the game on stream",
Mori Calliope,I’m Greedy,SINDERELLA,5310,56748,"hololive, she tryna be carti","hololive, she tryna be carti",
Mori Calliope,Dance Past Midnight,Unknown,5092,67132,,,
Mori Calliope,Dawn Blue,Dawn Blue,5080,54392,,,
Mori Calliope,Make ’Em Afraid,Shinigami Note,5076,64022,"hololive, MySpotigramBot, -1001850837362","hololive, MySpotigramBot, -1001850837362",
Mori Calliope,OVERKILL,Overkill,4951,84477,"metal, J-rock, J-Metal, hololive","metal, J-rock, J-Metal, hololive",
Mori Calliope,Lose-Lose Days,UnAlive,4874,53852,hololive,hololive,
Mori Calliope,Internet Brain Rot,SINDERELLA,4828,52006,hololive,hololive,
Mori Calliope,Ouroboros,UnAlive,4681,48373,hololive,hololive,
Mori Calliope,CRINGECORE,SINDERELLA,4229,50486,"cringecore, hololive","cringecore, hololive",
Mori Calliope,six feet under,six feet under,4215,48028,"post-hardcore, hololive","post-hardcore, hololive",
Mori Calliope,Kamouflage,Shinigami Note,4212,55180,hololive,hololive,
Mori Calliope,Journey Like a Thousand Years 〜千年の旅〜,Unknown,4099,40333,,,
Mori Calliope,soul food,SINDERELLA,4067,43003,hololive,hololive,
Mori Calliope,Black Sheep,JIGOKU 6 [Explicit],3984,39452,hololive,hololive,
Mori Calliope,Death Sentence,SINDERELLA,3972,42818,hololive,hololive,
Mori Calliope,Midnight Mayoi,Unknown,3856,30907,,,
Mori Calliope,glass slipper,SINDERELLA,3621,41259,hololive,hololive,
Mori Calliope,Lively Bopping to Death’s Knocking,Unknown,3477,34807,,,
Mori Calliope,Non-Fiction,Unknown,3337,35263,,,
Mori Calliope,Red - Lofi Ver.,Unknown,3258,44265,,,
Mori Calliope,SNEAKING,Unknown,3162,23826,,,
Mori Calliope,UnAlive - Japanese Version,Unknown,3005,24693,,,
Mori Calliope,タイド,Unknown,2874,19130,,,
Mori Calliope,guh - Lofi Ver.,Unknown,2839,40640,,,
Mori Calliope,The Grim Reaper is a Live-Streamer - Lofi Ver.,Unknown,2799,35586,,,
Mori Calliope,end of a life(Instrumental),Unknown,2695,27689,,,
Mori Calliope,いじめっ子Bully - Lofi Ver.,Unknown,2682,41642,,,
Mori Calliope,You're Not Special,JIGOKU 6 [Explicit],2599,26121,hololive,hololive,
Mori Calliope,Left For Dead Lullaby,JIGOKU 6 [Explicit],2463,33578,hololive,hololive,
Mori Calliope,Q ft. Gawr Gura,Unknown,1763,7825,hololive,hololive,
Mori Calliope,Q - Instrumental,Unknown,1753,8397,,,
Mori Calliope,UnAlive - Instrumental,Unknown,1637,9641,,,
Mori Calliope,The Grim Reaper is a Live-Streamer - Lofi Ver. Instrumental,Unknown,1622,12706,,,
Mori Calliope,Red - Lofi Ver. Instrumental,Unknown,1486,12274,,,
Mori Calliope,Guh - Lofi Ver. Instrumental,Unknown,1409,11140,,,
Mori Calliope,Make ‘Em Afraid,SHINIGAMI NOTE - EP,1383,7266,hololive,hololive,
Mori Calliope,いじめっ子Bully - Lofi Ver. Instrumental,Unknown,1357,14522,,,
Mori Calliope,DONMAI,PHANTOMIME,1376,6798,,,
Mori Calliope,Cult Following,PHANTOMIME,1297,7240,,,
Mori Calliope,SNEAKING - revenge,Unknown,1274,4387,,,
Mori Calliope,ReUnion,Unknown,1199,5431,,,
Mori Calliope,Journey Like a Thousand Years 千年の旅,Unknown,1134,9206,,,
Mori Calliope,skeletons,PHANTOMIME,1143,5337,,,
Mori Calliope,Last Days,PHANTOMIME,1137,4871,,,
Mori Calliope,ヒバナ (Reloaded),holo*27 Covers Vol.1,1053,9639,,,
Mori Calliope,through the blue,PHANTOMIME,1056,4529,,,
Mori Calliope,Dawn Blue - Instrumental,Dawn Blue,986,4367,,,
Mori Calliope,Creating Memories,Creating Memories,691,2910,"instrumental, piano","instrumental, piano",
Mori Calliope,IJIMEKKO Bully,Your Mori. (Digital ver.) - EP,598,5044,hololive,hololive,
Mori Calliope,失礼しますが、RIP▽,Unknown,584,2847,,,
Mori Calliope,Future Island,Future Island,578,5691,hololive,hololive,
Mori Calliope,"Excuse My Rudeness, but Could You Please RIP?",Unknown,499,4426,,,
Mori Calliope,Graveyard Shift (feat. BOOGEY VOXX),Graveyard Shift (feat. BOOGEY VOXX) - Single,438,3250,,,
Mori Calliope,Journey Like a Thousand Years 〜千年の旅〜(Instrumental),Unknown,416,1305,,,
Mori Calliope,UnAlive (Japanese Version),UnAlive,364,1565,hololive,hololive,
Mori Calliope,Lively Bopping to Death's Knocking,Hololive English -Myth- Image Soundtrack (feat. Camellia) - EP,348,1630,,,
Mori Calliope,Dance Past Midnight (feat. AmaLee),Unknown,328,3326,,,
Mori Calliope,CapSule (feat. Hoshimachi Suisei),SHINIGAMI NOTE - EP,324,1884,hololive,hololive,
Mori Calliope,Holy Shitto,SHINIGAMI NOTE - EP,304,2142,hololive,hololive,
Mori Calliope,Carousel of Imaginary Images (feat. REOL),JIGOKU 6 - EP,251,4147,hololive,hololive,
Mori Calliope,いじめっ子Bully （Lofi Ver.）,Your Mori. LO-FI ALBUM,236,1201,,,
Mori Calliope,Red （Lofi Ver.）,Your Mori. LO-FI ALBUM,223,1195,,,
Mori Calliope,Empress (Calliope ver.),Your Mori,204,2603,,,
Mori Calliope,CapSule (feat. 星街すいせい),Unknown,195,1755,,,
Mori Calliope,Hibana (Reloaded),holo*27 Covers Vol.1,188,979,hololive,hololive,
Mori Calliope,Guh （Lofi Ver.）,Your Mori. LO-FI ALBUM,168,1008,,,
Mori Calliope,The Grim Reaper is a Live-Streamer （Lofi Ver.）,Your Mori. LO-FI ALBUM,168,915,"Lo-Fi, lofi, english, lo-fi hip hop, lofi hip hop","Lo-Fi, lofi, english, lo-fi hip hop, lofi hip hop",
Mori Calliope,Let's End the World,Unknown,164,1798,,,
Mori Calliope,Reaper or Rapper? Self introduction rap,DEAD BEATS - EP,161,883,,,
Mori Calliope,Non-Fiction (Instrumental),Unknown,161,746,,,
Mori Calliope,Make 'Em Afraid,Unknown,156,2187,,,
nihmune,Plants,Carry me Home,6656,74640,,,
nihmune,Dirty Thoughts,Dirty Thoughts,5866,66692,,,
nihmune,CPR,Cpr - Single,5641,108813,"cover, english, vtuber","cover, english, vtuber",
nihmune,Pizza in the Cosmos,Super Swag yet Super Sad - Single,4258,71920,,,
nihmune,Nostalgic Sunshine,Carry me Home,3011,47276,,,
nihmune,Nihmussy,Nihmussy - Single,1954,24340,,,
nihmune,Wish I Said,Carry me Home,1797,38455,,,
nihmune,Peaches,Run from the Sun,1753,27372,,,
nihmune,Neptune,Carry me Home,1723,30860,,,
nihmune,Hush,Hush,1713,24356,,,
nihmune,Don't Know Yet,Winter Blooms,1644,31932,,,
nihmune,Brain Rot,Hard to Think,1517,32661,Clone hero,Clone hero,
nihmune,Daisy,Daisy,1351,15420,,,
nihmune,Vegas Woes,Carry me Home,1095,19849,,,
nihmune,Cabbage Magic,Hate it Here,1072,19234,,,
nihmune,Dumpster Cat,The Nyalbum - EP,1060,15818,,,
nihmune,Sour Worms,Run from the Sun,1048,19745,,,
nihmune,Zoomin',Carry me Home,1043,20967,,,
nihmune,Cunningham,Cunningham,1037,26368,,,
nihmune,Emperors,Slightly More Depressing - EP,1029,16459,,,
nihmune,Feelin' Dandy,Carry me Home,1000,23964,,,
nihmune,Bottom,Hate it Here,945,16531,,,
nihmune,Sweater Lovin',Carry me Home,914,17180,,,
nihmune,Egg Drop,Run from the Sun,884,16429,,,
nihmune,Growing Pains,Perceive Me - EP,862,12575,,,
nihmune,Cult of the Ussy,Cult of the Ussy,853,10709,,,
nihmune,No Good,Run from the Sun,849,14772,,,
nihmune,Sandwiches,Slightly More Depressing - EP,837,16562,,,
nihmune,Hypnotic,Run from the Sun,835,15292,,,
nihmune,Summer's Guest,Hard to Think,831,21524,,,
nihmune,Sweet Symphonies,Sweet Symphonies,796,8410,,,
nihmune,Stray,The Nyalbum - EP,792,9715,,,
nihmune,Heartbun,Run from the Sun,784,16802,,,
nihmune,First Impressions,Winter Blooms,776,12705,,,
nihmune,Heartbreak Hotel,Hard to Think,770,28101,,,
nihmune,Toothbrush,Unknown,769,13421,,,
nihmune,Comfort You,Winter Blooms,766,10688,,,
nihmune,Bad Girl,Hate it Here,765,12699,,,
nihmune,Urges,Perceive Me - EP,763,15379,,,
nihmune,Chemical Womp Womp,Chemical Womp Womp,742,12052,,,
nihmune,Natalie,Numicore,736,9168,,,
nihmune,Lily Womp Womp,Lily Womp Womp - Single,735,8581,,,
nihmune,Puppy Love,Hate it Here,730,11191,,,
nihmune,Safe Space,Hard to Think,729,19465,,,
nihmune,Celsius,Hard to Think,725,16966,"atmospheric dnb, breakcore","atmospheric dnb, breakcore",
nihmune,Natalie's Meow,The Nyalbum - EP,724,12554,,,
nihmune,Shrimp Nation,Hate it Here,724,12146,,,
nihmune,Rich in Love,Slightly More Depressing - EP,723,14248,,,
nihmune,In Love with an Anime Girl,Are You Okay? [Explicit],718,7036,,,
nihmune,Vtuber Loser,Unknown,717,6892,,,
nihmune,L Sisters,Hate it Here,716,17023,,,
nihmune,It's Hell Baby,Super Swag yet Super Sad - Single,707,21277,,,
nihmune,Beach Nights,Winter Blooms,696,16033,,,
nihmune,Go Yet Baby,Hard to Think,690,21090,,,
nihmune,Umahan,Numicore,676,10076,,,
nihmune,Good Mornings,Winter Blooms,671,11390,,,
nihmune,Heartfelt,Perceive Me - EP,670,13333,,,
nihmune,Manic,Unknown,657,19630,,,
nihmune,BugBears,Winter Blooms,657,11274,,,
nihmune,Under the Pillow,Winter Blooms,644,10977,,,
nihmune,Chomper,The Nyalbum - EP,641,9113,,,
nihmune,Socks on Top,Slightly More Depressing - EP,629,12387,,,
nihmune,Spaced Out,We're Alright,623,5150,,,
nihmune,Odyssey,Run from the Sun,615,12743,,,
nihmune,Andromeda,Run from the Sun,611,10519,,,
nihmune,Moon Girl,We're Alright,606,4551,,,
nihmune,Berry Dreams,Unknown,601,5612,,,
nihmune,Bnnuy,Numicore,594,10974,,,
nihmune,Reach for Me,Hard to Think,591,15010,,,
nihmune,Frantic,Hard to Think,576,16210,,,
nihmune,Bread Pudding,Perceive Me - EP,574,8147,,,
nihmune,Sweet Boy,Numicore,571,17097,,,
nihmune,Stranger Nights,Slightly More Depressing - EP,565,9237,,,
nihmune,Lost Cause,Numicore,562,9392,,,
nihmune,Nya Nya,Winter Blooms,557,8046,,,
nihmune,Rice,Perceive Me - EP,555,10025,,,
nihmune,Speed of Light,Hard to Think,551,13968,,,
nihmune,Frolicking with a Friendly Giant,Super Swag yet Super Sad - Single,551,14366,,,
nihmune,Edgy Toxic,Edgy Toxic - Single,548,11762,,,
nihmune,Drunkaloo,Numicore,545,7484,,,
nihmune,Natalie Radio,Are You Okay? [Explicit],521,5888,,,
nihmune,Gallagher,Are You Okay? [Explicit],513,4729,,,
nihmune,Are You Okay,Are You Okay? [Explicit],486,4890,,,
nihmune,Hell's Past,Winter Blooms,472,6612,,,
nihmune,Walkin Around,Unknown,466,5505,,,
nihmune,Superstar,We're Alright,432,4898,,,
nihmune,Bite,Bite - Single,426,8660,,,
nihmune,Hey Nya,Are You Okay? [Explicit],403,4633,,,
nihmune,Cantalope,We're Alright,389,3968,,,
nihmune,Willow Shrimp,We're Alright,375,4013,,,
nihmune,Wuluh,We're Alright,369,4208,,,
nihmune,Inu,We're Alright,342,3690,,,
nihmune,Wait it Out,We're Alright,339,3528,,,
nihmune,Urges - Instrumental,Unknown,295,3220,,,
nihmune,Sweet Symphonies - Instrumental,Unknown,147,658,,,
nihmune,Toothbrush (feat. Hikaru Station),Unknown,71,419,,,
nihmune,Manic (feat. Holmes),Unknown,54,516,,,
nihmune,Berry Dreams (feat. Bao the Whale),Unknown,49,204,,,
nihmune,Daisy (feat. Lucy Pyre),Daisy (feat. Lucy Pyre) - Single,32,310,pop,pop,
nihmune,Urges (Instrumental),Perceive Me - EP,18,52,,,
Nerissa Ravencroft,Sweetest Scarlet,In My Feelings,917,16655,,,
Apricot,Sun Killer,Unknown,5861,72417,,,
Apricot,Rainy Day,Unknown,2145,27751,,,
Apricot,Bizarre Foods,Bizarre Foods - Single,955,7506,,,
Apricot,Poison,Unknown,922,4806,,,
Apricot,Color Blind,Unknown,895,11808,,,
Apricot,Rainy Day (feat. Zentreya),Rainy Day (feat. Zentreya) - Single,76,435,,,
